No         Symmetry   Value_Hartree        Value_eV       Occupancy  Homo/Lumo

555         V         0.58431       15.899484               V           
556         V         0.59067       16.072544               V           
557         V         0.59404       16.164244               V           
558         V         0.59571       16.209686               V           
559         V         0.59783       16.267373               V           
560         V         0.60286       16.404243               V           
561         V         0.60465        16.45295               V           
562         V         0.60546        16.47499               V           
563         V         0.60839       16.554718               V           
564         V         0.61254       16.667642               V           
565         V         0.61744       16.800975               V           
566         V         0.62106       16.899477               V           
567         V         0.62513       17.010225               V           
568         V         0.63053       17.157163               V           
569         V         0.63318       17.229271               V           
570         V         0.63673       17.325869               V           
571         V         0.64143       17.453759               V           
572         V         0.64648       17.591173               V           
573         V         0.65022       17.692941               V           
574         V         0.65302       17.769131               V           
575         V         0.65340       17.779471               V           
576         V         0.65808       17.906817               V           
577         V         0.65912       17.935117               V           
578         V         0.66094        17.98464               V           
579         V         0.66508       18.097292               V           
580         V         0.66868       18.195251               V           
581         V         0.67185       18.281509               V           
582         V         0.67468       18.358515               V           
583         V         0.67675       18.414841               V           
584         V         0.67852       18.463004               V           
585         V         0.68408       18.614296               V           
586         V         0.68908       18.750349               V           
587         V         0.69272       18.849396               V           
588         V         0.69520       18.916879               V           
589         V         0.69863       19.010211               V           
590         V         0.70104       19.075789               V           
591         V         0.70191       19.099462               V           
592         V         0.70674        19.23089               V           
593         V         0.70870       19.284223               V           
594         V         0.71268       19.392522               V           
595         V         0.71829       19.545174               V           
596         V         0.72015       19.595786               V           
597         V         0.72627       19.762315               V           
598         V         0.73478       19.993878               V           
599         V         0.73623       20.033334               V           
600         V         0.73829       20.089388               V           
601         V         0.74696       20.325304               V           
602         V         0.75445       20.529113               V           
603         V         0.75701       20.598772               V           
604         V         0.76177       20.728295               V           
605         V         0.76482       20.811288               V           
606         V         0.77188       21.003395               V           
607         V         0.77773       21.162578               V           
608         V         0.78957       21.484752               V           
609         V         0.79924        21.74788               V           
610         V         0.80716       21.963389               V           
611         V         0.81701       22.231414               V           
612         V         0.82156       22.355223               V           
613         V         0.83613       22.751683               V           
614         V         0.84449       22.979164               V           
615         V         0.85388       23.234673               V           
616         V         0.86563       23.554398               V           
617         V         0.86948       23.659159               V           
618         V         0.87691       23.861335               V           
619         V         0.90302       24.571806               V           
620         V         0.90412       24.601738               V           
621         V         0.91049        24.77507               V           
622         V         0.91309       24.845818               V           
623         V         0.91763       24.969355               V           
624         V         0.92517       25.174523               V           
625         V         0.93134       25.342413               V           
626         V         0.94028       25.585677               V           
627         V         0.94266       25.650438               V           
628         V         0.95153       25.891797               V           
629         V         0.95313       25.935334               V           
630         V         0.95861       26.084449               V           
631         V         0.96243       26.188394               V           
632         V         0.97091       26.419141               V           
633         V         0.97241       26.459957               V           
634         V         0.97466       26.521181               V           
635         V         0.97589        26.55465               V           
636         V         0.98100       26.693697               V           
637         V         0.98518       26.807437               V           
638         V         0.98769       26.875736               V           
639         V         0.99245       27.005259               V           
640         V         0.99443       27.059136               V           
641         V         0.99587        27.09832               V           
642         V         0.99928       27.191108               V           
643         V         1.00131       27.246346               V           
644         V         1.00224       27.271652               V           
645         V         1.00537       27.356821               V           
646         V         1.01070       27.501854               V           
647         V         1.01205       27.538589               V           
648         V         1.01252       27.551378               V           
649         V         1.01362        27.58131               V           
650         V         1.02002       27.755458               V           
651         V         1.02424       27.870287               V           
652         V         1.02529       27.898859               V           
653         V         1.02995        28.02566               V           
654         V         1.03161        28.07083               V           
655         V         1.03786       28.240897               V           
656         V         1.03920       28.277359               V           
657         V         1.04122       28.332325               V           
658         V         1.04487       28.431644               V           
659         V         1.04882       28.539126               V           
660         V         1.05140        28.60933               V           
661         V         1.05362       28.669738               V           
662         V         1.05643         28.7462               V           
663         V         1.05855       28.803886               V           
664         V         1.06299       28.924702               V           
665         V         1.06750       29.047422               V           
666         V         1.07069       29.134224               V           
667         V         1.07136       29.152456               V           
668         V         1.07562       29.268373               V           
669         V         1.07783       29.328509               V           
670         V         1.07948       29.373406               V           
671         V         1.08174       29.434903               V           
672         V         1.08560       29.539936               V           
673         V         1.08862       29.622112               V           
674         V         1.09007       29.661568               V           
675         V         1.09418       29.773404               V           
676         V         1.09679       29.844424               V           
677         V         1.09796        29.87626               V           
678         V         1.10375        30.03381               V           
679         V         1.10492       30.065647               V           
680         V         1.10980       30.198435               V           
681         V         1.11382       30.307822               V           
682         V         1.11439       30.323332               V           
683         V         1.11673       30.387005               V           
684         V         1.11993       30.474079               V           
685         V         1.12455       30.599793               V           
686         V         1.12737       30.676527               V           
687         V         1.13157       30.790812               V           
688         V         1.13189       30.799519               V           
689         V         1.13459       30.872988               V           
690         V         1.13794       30.964144               V           
691         V         1.13921       30.998702               V           
692         V         1.14173       31.067273               V           
693         V         1.14625       31.190265               V           
694         V         1.14938       31.275434               V           
695         V         1.15164       31.336931               V           
696         V         1.15275       31.367134               V           
697         V         1.15702       31.483324               V           
698         V         1.15802       31.510535               V           
699         V         1.16124       31.598153               V           
700         V         1.16755       31.769853               V           
701         V         1.17006       31.838152               V           
702         V         1.17308       31.920328               V           
703         V         1.17637       32.009851               V           
704         V         1.18305       32.191619               V           
705         V         1.18345       32.202503               V           
706         V         1.18543        32.25638               V           
707         V         1.18922       32.359509               V           
708         V         1.19096       32.406855               V           
709         V         1.19730       32.579371               V           
710         V         1.19856       32.613657               V           
711         V         1.20184       32.702908               V           
712         V         1.20294       32.732839               V           
713         V         1.20684       32.838961               V           
714         V         1.20889       32.894743               V           
715         V         1.21603       33.089028               V           
716         V         1.21713       33.118959               V           
717         V         1.21941          33.181               V           
718         V         1.22441       33.317053               V           
719         V         1.22610       33.363039               V           
720         V         1.22936       33.451746               V           
